fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
9.0,0.43,0.3,1.5,0.05,7.0,175.0,0.37887202377648177,-0.5090112540729663,-0.30041575927568176,-0.6543231424756253,4
7.2,0.25,0.28,14.4,0.055,55.0,205.0,1.590864682872493,-0.4375473216150147,-1.0063960143843333,-1.2258829101017754,7
7.0,0.24,0.3,4.2,0.04,41.0,213.0,-0.45220865674646876,0.7058755977121828,0.1030015293578332,1.0603561604028284,6
6.7,0.265,0.22,8.6,0.048,54.0,198.0,0.5173854705303326,0.4914838003383343,-0.7038330479091973,-0.24606616559980324,5
7.7,0.12,0.32,1.4,0.06,47.0,150.0,0.41350038546493484,1.3490509898337348,-0.6029787257508185,-1.0625801193514472,6
7.2,0.21,0.33,3.0,0.036,35.0,132.0,-0.4175802950580157,0.4914838003383343,-0.8046873700675756,0.4071449974015126,6
8.5,0.32,0.36,14.9,0.041,47.0,190.0,1.4523512361186424,-0.7234030514468148,-1.7123762694929852,-0.4093689563501315,6
6.9,0.18,0.3,2.0,0.038,39.0,190.0,-0.9023773586964355,0.991731327543983,-1.1072503365427124,1.386961741903485,6
7.0,0.24,0.3,4.2,0.04,41.0,213.0,-0.45220865674646876,0.7058755977121828,0.1030015293578332,1.0603561604028284,6
6.3,0.26,0.29,2.2,0.043,35.0,175.0,-0.7638639119425849,1.4205149222916833,-0.5021244035924396,0.8970533696524987,6
6.7,0.26,0.3,1.8,0.043,25.0,121.0,0.13647349195727185,1.8492985170393836,1.3132533952583787,-0.24606616559980324,6
7.9,0.29,0.36,11.1,0.033,43.0,208.0,1.002182534168714,-0.2946194566991146,-0.1995614371173029,-0.16441477022463766,5
6.5,0.27,0.19,4.2,0.046,6.0,114.0,0.5173854705303326,0.4914838003383343,-1.3089589808594702,-1.5524884916024335,4
6.7,0.33,0.42,6.4,0.058,27.0,151.0,0.48275710884184103,-0.15169159178321454,-0.4012700814340607,-0.7359745378507894,5
6.7,0.31,0.42,6.4,0.057,25.0,148.0,0.5173854705303326,-0.15169159178321454,-0.30041575927568176,-0.7359745378507894,5
6.6,0.25,0.31,1.5,0.035,32.0,127.0,-0.6599788268772256,1.634906719665535,-0.09870711495892456,0.6520991835270064,6
6.4,0.24,0.22,1.5,0.038,38.0,157.0,-0.20981012492729728,1.634906719665535,0.7081274623081065,-0.49102035172529557,6
6.8,0.26,0.29,16.95,0.056,48.0,179.0,2.0064050231339685,1.9207624494973352,-0.8046873700675756,-0.7359745378507894,5
7.0,0.61,0.26,1.7,0.051,25.0,161.0,0.20573021533421645,1.2775870573757833,1.2123990730999998,0.08053941590085467,4
6.8,0.22,0.3,13.6,0.055,50.0,180.0,1.5216079594955485,1.8492985170393836,-0.9055416922259546,-0.5726717471004596,5
8.1,0.31,0.24,1.6,0.032,10.0,67.0,-0.5560937418118664,-0.7234030514468148,-0.09870711495892456,-0.0011119794743094386,5
7.0,0.2,0.3,6.1,0.037,31.0,120.0,-0.036668316484993496,0.4200198678803858,0.30471017367459097,0.24384220665118436,5
7.9,0.18,0.37,3.0,0.061,25.0,178.0,0.3442436620880287,0.2770920029644857,0.30471017367459097,-0.4093689563501315,6
6.6,0.34,0.27,6.2,0.059,23.0,136.0,0.5866421939072387,0.8488034626280829,0.1030015293578332,-0.32771756097496735,6
6.8,0.3,0.24,6.6,0.123,35.0,116.0,0.4481287471533879,-0.7948669839047665,0.002147207199454319,-0.8992773286011176,5
6.5,0.18,0.34,1.6,0.04,43.0,148.0,-0.9716340820733417,0.991731327543983,1.111544750941621,0.8154019742773346,8
7.0,0.21,0.31,6.0,0.046,29.0,108.0,-0.036668316484993496,0.5629477327962827,0.2038558515162121,0.24384220665118436,6
6.8,0.27,0.32,1.5,0.044,19.0,142.0,-0.6599788268772256,-0.5804751865309148,-0.5021244035924396,-0.49102035172529557,6
9.3,0.2,0.33,1.7,0.05,28.0,178.0,0.48275710884184103,-0.15169159178321454,-0.5021244035924396,-1.2258829101017754,4
5.8,0.23,0.27,1.8,0.043,24.0,69.0,-0.24443848661575035,1.4205149222916833,-1.7123762694929852,-0.8992773286011176,6
7.6,0.2,0.39,2.6,0.044,30.0,180.0,0.03258840689191265,1.9922263819552837,-0.4012700814340607,0.24384220665118436,7
8.2,0.15,0.48,2.7,0.052,24.0,190.0,0.3442436620880287,2.278082111787084,-0.30041575927568176,0.32549360202634847,7
7.5,0.4,1.0,19.5,0.041,33.0,148.0,1.279209427676377,0.4200198678803858,-1.0063960143843333,1.2236589511531566,6
6.5,0.18,0.34,1.6,0.04,43.0,148.0,-0.9716340820733417,0.991731327543983,1.111544750941621,0.8154019742773346,8
7.0,0.13,0.3,5.0,0.056,31.0,122.0,0.17110185364576339,2.0636903144132352,-0.6029787257508185,-0.0011119794743094386,6
6.9,0.17,0.22,4.6,0.064,55.0,152.0,0.41350038546493484,0.7773395301701345,-1.1072503365427124,-0.9809287239762817,6
7.0,0.3,0.32,6.4,0.034,28.0,97.0,-0.5560937418118664,0.3485559354224342,-0.4012700814340607,1.0603561604028284,6
7.6,0.445,0.44,14.5,0.045,68.0,212.0,1.590864682872493,2.1351542468711835,-1.2081046587010913,-0.4093689563501315,6
6.8,0.3,0.24,6.6,0.123,35.0,116.0,0.4481287471533879,-0.7948669839047665,0.002147207199454319,-0.8992773286011176,5
7.5,0.22,0.33,6.7,0.036,45.0,138.0,-0.036668316484993496,0.13416413804858565,2.019233650367031,0.7337505789021705,6
9.2,0.23,0.3,1.1,0.031,40.0,99.0,-0.3829519333695626,-1.7238981058581155,-1.813230591651364,-0.08276337484947355,6
8.7,0.34,0.46,13.8,0.055,68.0,198.0,1.6601214062493992,1.2775870573757833,-1.1072503365427124,-0.8176259332259534,6
6.6,0.545,0.04,2.5,0.031,48.0,111.0,-1.1794042522040602,-0.2946194566991146,-1.6115219473346063,1.1420075557779925,5
8.1,0.3,0.31,1.1,0.041,49.0,123.0,-0.9023773586964355,-1.3665784435683637,-0.30041575927568176,0.4887963927766767,6
6.9,0.16,0.3,9.6,0.057,50.0,185.0,1.31383778936483,1.4919788547496349,-1.0063960143843333,-0.7359745378507894,6
8.0,0.32,0.36,4.6,0.042,56.0,178.0,-0.4175802950580157,0.7773395301701345,-0.09870711495892456,1.2236589511531566,6
6.1,0.22,0.23,3.1,0.052,15.0,104.0,0.27498693871112256,-0.2946194566991146,-0.6029787257508185,-1.4708370962272692,5
6.9,0.16,0.3,9.6,0.057,50.0,185.0,1.31383778936483,1.4919788547496349,-1.0063960143843333,-0.7359745378507894,6
7.5,0.15,0.38,1.8,0.054,19.0,101.0,0.20573021533421645,0.4200198678803858,-0.4012700814340607,-0.4093689563501315,5
8.4,0.29,0.29,1.05,0.032,4.0,55.0,-1.110147528827154,-1.938289903231964,-1.6115219473346063,0.7337505789021705,4
6.6,0.37,0.47,6.5,0.061,23.0,150.0,0.48275710884184103,-0.2946194566991146,-0.30041575927568176,-0.7359745378507894,6
7.7,0.38,0.4,2.0,0.038,28.0,152.0,-1.1794042522040602,-0.00876372686731444,-1.6115219473346063,1.9585215095296367,6
6.3,0.25,0.23,14.9,0.039,47.0,142.0,1.0541250767013937,-0.2946194566991146,-1.3089589808594702,-0.6543231424756253,6
8.3,0.3,0.36,10.0,0.042,33.0,169.0,1.4523512361186424,0.3485559354224342,0.30471017367459097,-0.9809287239762817,6
6.6,0.22,0.58,1.1,0.133,52.0,136.0,-0.2790668483042034,-0.5804751865309148,-1.813230591651364,-1.1442315147266113,5
6.1,0.34,0.31,12.0,0.053,46.0,238.0,1.279209427676377,-0.15169159178321454,0.002147207199454319,-1.5524884916024335,5
7.5,0.22,0.29,4.8,0.05,33.0,87.0,-0.002039954796540423,-0.2946194566991146,-0.6029787257508185,-0.49102035172529557,5
8.3,0.3,0.36,10.0,0.042,33.0,169.0,1.4523512361186424,0.3485559354224342,0.30471017367459097,-0.9809287239762817,6
8.0,0.27,0.24,1.2,0.044,20.0,102.0,-0.3829519333695626,0.7058755977121828,-0.6029787257508185,0.32549360202634847,5
6.1,0.17,0.27,1.5,0.056,45.0,135.0,-0.5560937418118664,0.13416413804858565,-0.5021244035924396,-0.24606616559980324,6
7.4,0.18,0.3,10.4,0.045,44.0,174.0,0.8982974491033547,-0.5090112540729663,0.9098361066248631,-0.6543231424756253,6
6.7,0.16,0.28,2.5,0.046,40.0,153.0,-0.6599788268772256,1.4205149222916833,0.30471017367459097,0.7337505789021705,7
6.1,0.255,0.44,12.3,0.045,53.0,197.0,0.9329258107918078,0.4200198678803858,0.6072731401497277,-0.8176259332259534,6
7.4,0.23,0.25,1.4,0.049,43.0,141.0,-0.20981012492729728,1.7063706521234834,0.6072731401497277,-0.24606616559980324,7
6.4,0.16,0.28,2.2,0.042,33.0,93.0,-0.9023773586964355,0.9202673950860345,-0.5021244035924396,0.4887963927766767,6
6.3,0.25,0.23,14.9,0.039,47.0,142.0,1.0541250767013937,-0.2946194566991146,-1.3089589808594702,-0.6543231424756253,6
6.7,0.27,0.25,8.0,0.053,54.0,202.0,0.725155640661051,0.2770920029644857,-0.5021244035924396,-0.9809287239762817,5
6.9,0.29,0.23,8.6,0.056,56.0,215.0,0.9329258107918078,-0.08022765932526607,-0.4012700814340607,-1.3891857008521038,5
6.6,0.62,0.2,8.7,0.046,81.0,224.0,0.7078414598168244,-0.08022765932526607,-0.4012700814340607,-0.9809287239762817,5
6.4,0.28,0.19,5.4,0.042,67.0,181.0,0.11915931111304533,0.9202673950860345,-1.3089589808594702,-0.24606616559980324,6
8.0,0.3,0.28,5.7,0.044,31.0,124.0,0.27498693871112256,-0.15169159178321454,0.30471017367459097,-0.24606616559980324,6
6.4,0.17,0.27,1.5,0.037,20.0,98.0,-0.833120635319491,1.9922263819552837,-0.6029787257508185,0.4071449974015126,7
7.3,0.21,0.3,10.9,0.037,18.0,112.0,1.0368108958571671,1.5634427872075833,0.2038558515162121,-0.7359745378507894,6
6.7,0.27,0.25,8.0,0.053,54.0,202.0,0.725155640661051,0.2770920029644857,-0.5021244035924396,-0.9809287239762817,5
6.9,0.29,0.23,8.6,0.056,56.0,215.0,0.9329258107918078,-0.08022765932526607,-0.4012700814340607,-1.3891857008521038,5
6.6,0.32,0.26,7.7,0.054,56.0,209.0,0.725155640661051,-0.08022765932526607,-0.30041575927568176,-1.3891857008521038,5
7.4,0.32,0.22,1.7,0.051,50.0,179.0,0.5173854705303326,0.7058755977121828,2.120087972525409,-1.3075343054769397,5
6.6,0.37,0.07,1.4,0.048,58.0,144.0,-0.6253504651887726,-0.08022765932526607,-1.0063960143843333,-0.4093689563501315,5
7.7,0.43,0.28,4.5,0.046,33.0,102.0,-0.7638639119425849,-0.15169159178321454,0.8089817844664854,1.386961741903485,7
7.8,0.39,0.26,9.9,0.059,33.0,181.0,0.5173854705303326,-1.0092587812786151,-0.6029787257508185,0.32549360202634847,6
6.5,0.18,0.26,1.4,0.041,40.0,141.0,0.03258840689191265,1.134659192459883,2.4226509390005453,-0.8176259332259534,6
7.8,0.4,0.26,9.5,0.059,32.0,178.0,0.5173854705303326,-1.0092587812786151,-0.5021244035924396,0.32549360202634847,6
7.8,0.39,0.26,9.9,0.059,33.0,181.0,0.5173854705303326,-1.0092587812786151,-0.6029787257508185,0.32549360202634847,6
6.9,0.19,0.28,3.0,0.054,33.0,99.0,-0.5560937418118664,-0.15169159178321454,-0.8046873700675756,0.24384220665118436,6
7.7,0.49,1.0,19.6,0.03,28.0,135.0,1.1406959809225263,0.4200198678803858,-0.8046873700675756,1.2236589511531566,6
6.6,0.25,0.35,14.0,0.069,42.0,163.0,1.7293781296263053,2.706865706534784,-0.09870711495892456,-0.5726717471004596,5
6.5,0.18,0.26,1.4,0.041,40.0,141.0,0.03258840689191265,1.134659192459883,2.4226509390005453,-0.8176259332259534,6
6.4,0.15,0.36,1.8,0.034,43.0,150.0,-0.6253504651887726,1.7063706521234834,2.120087972525409,0.4071449974015126,8
6.4,0.15,0.36,1.8,0.034,43.0,150.0,-0.6253504651887726,1.7063706521234834,2.120087972525409,0.4071449974015126,8
8.4,0.17,0.31,5.4,0.052,47.0,150.0,0.4481287471533879,0.4200198678803858,-1.0063960143843333,-0.5726717471004596,5
6.1,0.32,0.37,1.8,0.051,13.0,200.0,0.17110185364576339,2.2066181793291353,-0.4012700814340607,-0.0011119794743094386,4
8.5,0.21,0.26,9.25,0.034,73.0,142.0,0.17110185364576339,-0.9377948488206665,-1.1072503365427124,0.7337505789021705,6
8.7,0.45,0.4,1.5,0.067,17.0,100.0,0.5866421939072387,0.6344116652542343,0.9098361066248631,-0.32771756097496735,6
6.7,0.24,0.29,6.8,0.038,54.0,127.0,-0.2790668483042034,1.0631952600019345,-0.1995614371173029,0.8970533696524987,7
8.5,0.21,0.26,9.25,0.034,73.0,142.0,0.17110185364576339,-0.9377948488206665,-1.1072503365427124,0.7337505789021705,6
7.4,0.33,0.26,2.6,0.04,29.0,115.0,-0.9370057203848886,-0.7948669839047665,0.4055644958329699,1.0603561604028284,7
7.2,0.26,0.3,2.1,0.033,50.0,158.0,-1.075519167138701,1.0631952600019345,-0.5021244035924396,1.3053103465283207,7
8.2,0.36,0.29,7.6,0.035,37.0,122.0,-0.036668316484993496,-0.15169159178321454,-1.4098133030178484,1.2236589511531566,5
7.8,0.2,0.24,1.6,0.026,26.0,189.0,-1.040890805450248,-0.7234030514468148,2.624359583317303,1.3053103465283207,7
9.4,0.16,0.3,1.4,0.042,26.0,176.0,0.48275710884184103,-0.22315552424116616,-0.1995614371173029,-1.1442315147266113,5
6.4,0.33,0.24,1.6,0.054,25.0,117.0,0.10184513026881879,1.2775870573757833,0.2038558515162121,-0.9809287239762817,5
7.8,0.22,0.36,1.4,0.056,21.0,153.0,-0.34832357168110956,0.13416413804858565,0.5064188179913488,-0.08276337484947355,6
7.4,0.35,0.31,17.95,0.062,42.0,187.0,2.144918469887781,0.6344116652542343,1.6158163617335155,-1.1442315147266113,5
6.6,0.37,0.24,2.0,0.064,23.0,120.0,0.20573021533421645,0.991731327543983,0.6072731401497277,-0.8992773286011176,5
6.7,0.37,0.41,6.3,0.061,22.0,149.0,0.4481287471533879,-0.15169159178321454,-0.09870711495892456,-0.7359745378507894,6
7.1,0.37,0.32,1.4,0.037,27.0,126.0,-0.7638639119425849,0.06270020559063402,1.4141077174167576,1.2236589511531566,5
6.9,0.25,0.27,9.05,0.039,37.0,128.0,-0.1405534015503527,0.6344116652542343,-1.4098133030178484,0.6520991835270064,8
6.8,0.23,0.29,15.4,0.073,56.0,173.0,1.5216079594955485,-0.866330916362715,-0.7038330479091973,-1.4708370962272692,6
6.4,0.26,0.21,7.1,0.04,35.0,162.0,0.5520138322187856,1.4919788547496349,1.0106904287832421,-0.49102035172529557,6
7.6,0.3,0.22,10.2,0.049,57.0,191.0,0.8982974491033547,-0.7234030514468148,-0.8046873700675756,-0.9809287239762817,6
9.4,0.16,0.23,1.6,0.042,14.0,67.0,0.06721676858036572,-0.7948669839047665,-1.6115219473346063,-0.8176259332259534,5
6.8,0.23,0.29,15.4,0.073,56.0,173.0,1.5216079594955485,-0.866330916362715,-0.7038330479091973,-1.4708370962272692,6
6.4,0.26,0.21,7.1,0.04,35.0,162.0,0.5520138322187856,1.4919788547496349,1.0106904287832421,-0.49102035172529557,6
7.6,0.3,0.22,10.2,0.049,57.0,191.0,0.8982974491033547,-0.7234030514468148,-0.8046873700675756,-0.9809287239762817,6
7.5,0.33,0.39,12.4,0.065,29.0,119.0,1.1753243426109794,-0.15169159178321454,-0.9055416922259546,-0.8992773286011176,5
7.6,0.38,0.2,3.4,0.046,9.0,116.0,0.13647349195727185,-0.22315552424116616,-0.7038330479091973,-0.8992773286011176,5
7.5,0.33,0.39,12.4,0.065,29.0,119.0,1.1753243426109794,-0.15169159178321454,-0.9055416922259546,-0.8992773286011176,5
6.6,0.36,0.21,1.5,0.049,39.0,184.0,-0.4175802950580157,-0.00876372686731444,-0.7038330479091973,-0.49102035172529557,6
7.6,0.38,0.2,3.4,0.046,9.0,116.0,0.13647349195727185,-0.22315552424116616,-0.7038330479091973,-0.8992773286011176,5
5.6,0.46,0.24,4.8,0.042,24.0,72.0,-1.110147528827154,0.7773395301701345,-1.1072503365427124,1.7135673234041429,6
7.2,0.15,0.38,1.2,0.038,18.0,110.0,-0.7984922736310379,0.06270020559063402,-0.5021244035924396,0.4887963927766767,6
8.2,0.42,0.29,4.1,0.03,31.0,100.0,-1.0062624437617949,-1.2951145111104152,-1.6115219473346063,1.8768701141544724,7
6.8,0.3,0.35,2.8,0.038,10.0,164.0,-0.9716340820733417,-0.6519391189888665,0.5064188179913488,1.2236589511531566,6
6.7,0.27,0.3,13.9,0.029,34.0,131.0,0.4481287471533879,1.2775870573757833,0.2038558515162121,1.2236589511531566,7
7.2,0.5,0.0,0.8,0.034,46.0,114.0,-0.2790668483042034,0.06270020559063402,-1.4098133030178484,-1.0625801193514472,4
6.0,0.26,0.29,1.0,0.032,27.0,96.0,-1.5256878690886293,1.4205149222916833,-0.4012700814340607,1.4686131372786504,6
6.8,0.33,0.28,1.2,0.032,38.0,131.0,-1.7680864009078392,0.06270020559063402,-0.7038330479091973,2.0401729049048005,6
6.8,0.3,0.35,2.8,0.038,10.0,164.0,-0.9716340820733417,-0.6519391189888665,0.5064188179913488,1.2236589511531566,6
7.4,0.29,0.31,1.7,0.035,23.0,110.0,-0.48683701843492183,-0.7948669839047665,-1.0063960143843333,0.32549360202634847,5
8.2,0.42,0.29,4.1,0.03,31.0,100.0,-1.0062624437617949,-1.2951145111104152,-1.6115219473346063,1.8768701141544724,7
7.3,0.19,0.24,6.3,0.054,34.0,231.0,0.8290407257264102,1.2775870573757833,0.6072731401497277,-0.4093689563501315,6
6.5,0.32,0.12,11.5,0.033,35.0,165.0,1.1753243426109794,0.2770920029644857,-1.6115219473346063,-1.2258829101017754,5
7.1,0.32,0.4,1.5,0.034,13.0,84.0,0.13647349195727185,1.7063706521234834,1.2123990730999998,-0.08276337484947355,5
6.5,0.32,0.12,11.5,0.033,35.0,165.0,1.1753243426109794,0.2770920029644857,-1.6115219473346063,-1.2258829101017754,5
7.3,0.19,0.24,6.3,0.054,34.0,231.0,0.8290407257264102,1.2775870573757833,0.6072731401497277,-0.4093689563501315,6
7.3,0.17,0.23,6.3,0.051,35.0,240.0,0.7944123640379571,1.2775870573757833,0.6072731401497277,-0.4093689563501315,6
7.7,0.44,0.24,11.2,0.031,41.0,167.0,0.27498693871112256,-0.4375473216150147,-0.5021244035924396,0.6520991835270064,7
7.7,0.44,0.24,11.2,0.031,41.0,167.0,0.27498693871112256,-0.4375473216150147,-0.5021244035924396,0.6520991835270064,7
7.4,0.49,0.24,15.1,0.03,34.0,153.0,0.4481287471533879,-0.36608338915706623,0.30471017367459097,1.2236589511531566,7
7.7,0.44,0.24,11.2,0.031,41.0,167.0,0.27498693871112256,-0.4375473216150147,-0.5021244035924396,0.6520991835270064,7
7.4,0.49,0.24,15.1,0.03,34.0,153.0,0.4481287471533879,-0.36608338915706623,0.30471017367459097,1.2236589511531566,7
8.0,0.55,0.42,12.6,0.211,37.0,213.0,1.6601214062493992,-1.3665784435683637,0.8089817844664854,-0.9809287239762817,5
7.0,0.19,0.23,5.7,0.123,27.0,104.0,0.48275710884184103,-1.0092587812786151,0.6072731401497277,-0.8992773286011176,6
7.2,0.24,0.29,2.2,0.037,37.0,102.0,-0.6946071885656787,0.6344116652542343,1.6158163617335155,0.4071449974015126,7
6.5,0.34,0.36,11.0,0.052,53.0,247.0,1.5216079594955485,1.8492985170393836,0.7081274623081065,-0.9809287239762817,6
7.0,0.19,0.23,5.7,0.123,27.0,104.0,0.48275710884184103,-1.0092587812786151,0.6072731401497277,-0.8992773286011176,6
6.9,0.18,0.33,1.0,0.054,24.0,164.0,-0.48683701843492183,1.7063706521234834,0.30471017367459097,-0.0011119794743094386,5
7.2,0.24,0.29,2.2,0.037,37.0,102.0,-0.6946071885656787,0.6344116652542343,1.6158163617335155,0.4071449974015126,7
8.2,0.18,0.31,11.8,0.039,96.0,249.0,1.244581065987924,-0.7948669839047665,0.4055644958329699,-0.8176259332259534,6
6.1,0.34,0.46,4.7,0.029,21.0,94.0,-1.040890805450248,0.7773395301701345,1.4141077174167576,1.4686131372786504,6
7.4,0.44,0.2,11.5,0.049,44.0,157.0,1.3830945127417362,0.6344116652542343,-0.4012700814340607,-1.2258829101017754,5
7.6,0.26,0.58,7.9,0.041,62.0,180.0,0.8982974491033547,-0.7948669839047665,-1.0063960143843333,-1.2258829101017754,5
7.4,0.44,0.2,11.5,0.049,44.0,157.0,1.3830945127417362,0.6344116652542343,-0.4012700814340607,-1.2258829101017754,5
7.0,0.24,0.25,1.7,0.042,48.0,189.0,-0.6946071885656787,0.4914838003383343,-0.6029787257508185,0.7337505789021705,6
7.1,0.25,0.25,1.6,0.046,50.0,181.0,-0.521465380123375,0.13416413804858565,-0.6029787257508185,0.4071449974015126,7
6.1,0.34,0.46,4.7,0.029,21.0,94.0,-1.040890805450248,0.7773395301701345,1.4141077174167576,1.4686131372786504,6
8.3,0.27,0.39,2.4,0.058,16.0,107.0,0.5173854705303326,0.7058755977121828,1.111544750941621,-0.16441477022463766,5
6.8,0.24,0.35,6.4,0.048,44.0,172.0,0.13647349195727185,0.7773395301701345,0.7081274623081065,-0.0011119794743094386,7
8.0,0.22,0.28,14.0,0.053,83.0,197.0,1.4177228744301893,-0.2946194566991146,-0.30041575927568176,-0.5726717471004596,6
10.0,0.91,0.42,1.6,0.056,34.0,181.0,0.9675541724802609,-0.5090112540729663,-0.1995614371173029,-0.4093689563501315,4
8.9,0.34,0.34,1.6,0.056,13.0,176.0,0.20573021533421645,-0.2946194566991146,-0.09870711495892456,-0.6543231424756253,5
8.9,0.33,0.34,1.4,0.056,14.0,171.0,0.20573021533421645,-0.36608338915706623,-0.09870711495892456,-0.6543231424756253,5
8.0,0.22,0.28,14.0,0.053,83.0,197.0,1.4177228744301893,-0.2946194566991146,-0.30041575927568176,-0.5726717471004596,6
6.7,0.18,0.19,4.7,0.046,57.0,161.0,0.20573021533421645,0.991731327543983,1.8175250060502732,-0.0011119794743094386,6
7.8,0.2,0.28,10.2,0.054,78.0,186.0,1.0368108958571671,-0.2946194566991146,-0.1995614371173029,-0.4093689563501315,6
6.6,0.28,0.3,7.8,0.049,57.0,202.0,0.6212705555956918,0.4200198678803858,-0.9055416922259546,-0.8176259332259534,5
7.1,0.25,0.3,2.4,0.042,25.0,122.0,-0.002039954796540423,1.7778345845814352,1.3132533952583787,-0.0011119794743094386,6
7.6,0.36,0.44,8.3,0.255,28.0,142.0,0.6212705555956918,-0.4375473216150147,-0.5021244035924396,-0.24606616559980324,6
7.6,0.27,0.25,13.9,0.05,45.0,199.0,1.5216079594955485,1.134659192459883,0.2038558515162121,-0.5726717471004596,6
6.9,0.37,0.28,13.8,0.031,34.0,137.0,0.27498693871112256,-0.5804751865309148,-1.1072503365427124,0.8970533696524987,6
7.4,0.21,0.27,7.3,0.031,41.0,144.0,-0.2790668483042034,-0.22315552424116616,-1.0063960143843333,1.0603561604028284,7
8.2,0.18,0.28,8.5,0.035,41.0,140.0,0.41350038546493484,-1.0092587812786151,-1.1072503365427124,-0.32771756097496735,7
6.3,0.19,0.21,1.8,0.049,35.0,163.0,-0.5560937418118664,0.9202673950860345,0.2038558515162121,-0.16441477022463766,6
7.0,0.21,0.22,5.1,0.048,38.0,168.0,0.17110185364576339,1.134659192459883,0.1030015293578332,-0.08276337484947355,6
5.8,0.33,0.2,16.05,0.047,26.0,166.0,1.244581065987924,-0.6519391189888665,-0.1995614371173029,-1.3075343054769397,5
5.8,0.33,0.2,16.05,0.047,26.0,166.0,1.244581065987924,-0.6519391189888665,-0.1995614371173029,-1.3075343054769397,5
7.9,0.29,0.31,7.35,0.034,37.0,154.0,-0.07129667817344656,-0.866330916362715,-1.7123762694929852,0.24384220665118436,5
6.6,0.31,0.38,16.05,0.058,16.0,165.0,1.9717766614455152,1.4205149222916833,1.2123990730999998,-1.0625801193514472,5
8.0,0.19,0.3,2.0,0.053,48.0,140.0,-0.002039954796540423,-0.00876372686731444,0.1030015293578332,-0.7359745378507894,6
8.0,0.2,0.36,1.2,0.032,21.0,78.0,-0.6599788268772256,-0.7234030514468148,-1.1072503365427124,-0.08276337484947355,6
8.0,0.25,0.26,14.0,0.043,41.0,248.0,1.590864682872493,-1.0807227137365667,0.9098361066248631,-1.4708370962272692,6
7.2,0.2,0.61,16.2,0.043,14.0,103.0,1.6254930445609461,-0.866330916362715,-1.2081046587010913,-1.0625801193514472,6
7.7,0.3,0.42,14.3,0.045,45.0,213.0,1.7640064913147584,-0.00876372686731444,1.5149620395751364,-1.0625801193514472,5
7.2,0.2,0.61,16.2,0.043,14.0,103.0,1.6254930445609461,-0.866330916362715,-1.2081046587010913,-1.0625801193514472,6
7.7,0.3,0.42,14.3,0.045,45.0,213.0,1.7640064913147584,-0.00876372686731444,1.5149620395751364,-1.0625801193514472,5
